trial,condition,tid,ttype,final_profit,n_trades,final_inventory
19,stable,S11,SHVR,-4407.7,5530,102
19,stable,S12,SHVR,-4724.75,5565,-165
19,stable,S13,SHVR,-5396.0,5610,-140
19,stable,S14,SHVR,-5352.25,5557,25
19,stable,S15,SNPR,-694.5,1252,-90
19,stable,S16,SNPR,-1514.05,1229,13
19,stable,S17,SNPR,-870.9,1256,-46
19,stable,S18,SNPR,-849.95,1255,-33
19,stable,S19,SNPR,-950.45,1263,-43
19,stable,Z20,ZIP,15089.9,3602,-414
19,stable,Z21,ZIP,11593.05,3499,-193
19,stable,Z22,ZIP,15138.05,3655,-413
19,stable,Z23,ZIP,11747.45,3557,-177
19,stable,Z24,ZIP,12364.15,3547,-119
19,stable,P25,PRSH,-1594.1,3408,626
19,stable,P26,PRSH,191.9,598,286
19,stable,P27,PRSH,-371.75,473,255
19,stable,P28,PRSH,-243.6,240,216
19,stable,P29,PRSH,-1071.6,3298,836
20,stable,G00,GVWY,-9274.3,6410,-306
20,stable,G01,GVWY,-7548.9,6400,-218
20,stable,G02,GVWY,-9759.65,6407,-433
20,stable,G03,GVWY,-7764.6,6416,-172
20,stable,G04,GVWY,-7075.85,6369,-57
20,stable,Z05,ZIC,2546.15,537,243
20,stable,Z06,ZIC,2170.35,543,267
20,stable,Z07,ZIC,2367.0,538,280
20,stable,Z08,ZIC,2080.8,566,276
20,stable,Z09,ZIC,1823.95,525,299
20,stable,S10,SHVR,-3530.5,5516,-10
20,stable,S11,SHVR,-5257.45,5565,-109
20,stable,S12,SHVR,-6006.9,5586,-78
20,stable,S13,SHVR,-5299.85,5553,-17
20,stable,S14,SHVR,-6070.6,5532,-32
20,stable,S15,SNPR,-414.2,1238,36
20,stable,S16,SNPR,-1201.6,1240,8
20,stable,S17,SNPR,-1304.05,1241,-121
20,stable,S18,SNPR,-924.75,1245,-35
20,stable,S19,SNPR,-1782.65,1233,27
20,stable,Z20,ZIP,10274.2,3394,-136
20,stable,Z21,ZIP,9740.3,3416,-94
20,stable,Z22,ZIP,10015.75,3441,-45
20,stable,Z23,ZIP,9459.7,3584,-726
20,stable,Z24,ZIP,10760.85,3533,-223
20,stable,P25,PRSH,2040.5,262,190
20,stable,P26,PRSH,4876.9,4410,458
20,stable,P27,PRSH,2091.35,519,267
20,stable,P28,PRSH,1744.65,277,213
20,stable,P29,PRSH,1974.4,262,188
21,stable,G00,GVWY,-11623.2,6386,-424
21,stable,G01,GVWY,-9686.35,6437,-407
21,stable,G02,GVWY,-13607.8,6412,-656
21,stable,G03,GVWY,-9870.0,6406,-180
21,stable,G04,GVWY,-10365.8,6410,-276
21,stable,Z05,ZIC,3115.2,572,264
21,stable,Z06,ZIC,2930.15,561,223
21,stable,Z07,ZIC,3528.05,493,241
21,stable,Z08,ZIC,3703.6,528,272
21,stable,Z09,ZIC,3545.75,539,255
21,stable,S10,SHVR,-6164.15,5615,-123
21,stable,S11,SHVR,-5406.45,5647,-109
21,stable,S12,SHVR,-7840.95,5611,-279
21,stable,S13,SHVR,-6030.65,5595,-173
21,stable,S14,SHVR,-7021.65,5623,-153
21,stable,S15,SNPR,-871.5,1264,10
21,stable,S16,SNPR,-632.4,1240,12
21,stable,S17,SNPR,-1723.2,1254,-64
21,stable,S18,SNPR,-1097.05,1263,-1
21,stable,S19,SNPR,-2157.65,1281,-93
21,stable,Z20,ZIP,7362.3,3668,-194
21,stable,Z21,ZIP,7320.4,3678,-412
21,stable,Z22,ZIP,7172.7,3630,-386
21,stable,Z23,ZIP,7799.7,3628,-226
21,stable,Z24,ZIP,7103.5,3580,-270
21,stable,P25,PRSH,11173.55,3137,851
21,stable,P26,PRSH,11394.5,3132,890
21,stable,P27,PRSH,6090.65,993,493
21,stable,P28,PRSH,6624.25,1089,465
21,stable,P29,PRSH,5262.85,949,377
22,stable,G00,GVWY,-7911.0,6392,60
22,stable,G01,GVWY,-8728.9,6348,-66
22,stable,G02,GVWY,-10054.15,6425,-201
22,stable,G03,GVWY,-11925.0,6414,-280
22,stable,G04,GVWY,-11814.35,6367,-149
22,stable,Z05,ZIC,6031.2,564,308
22,stable,Z06,ZIC,5879.55,555,297
22,stable,Z07,ZIC,5487.6,570,284
22,stable,Z08,ZIC,6762.8,624,312
22,stable,Z09,ZIC,5427.45,553,263
22,stable,S10,SHVR,-7645.15,5645,-121
22,stable,S11,SHVR,-5595.75,5573,15
22,stable,S12,SHVR,-5462.95,5575,-73
22,stable,S13,SHVR,-7930.5,5580,-90
22,stable,S14,SHVR,-7500.1,5580,-74
22,stable,S15,SNPR,-1677.45,1245,-43
22,stable,S16,SNPR,-590.2,1222,52
22,stable,S17,SNPR,-781.9,1238,54
22,stable,S18,SNPR,-3642.55,1247,-137
22,stable,S19,SNPR,-1842.1,1220,-14
22,stable,Z20,ZIP,3637.2,3580,-532
22,stable,Z21,ZIP,10447.05,3499,-73
22,stable,Z22,ZIP,93.5,3634,-890
22,stable,Z23,ZIP,7502.15,3571,-279
22,stable,Z24,ZIP,7192.05,3501,-413
22,stable,P25,PRSH,4170.85,255,199
22,stable,P26,PRSH,3875.8,242,192
22,stable,P27,PRSH,4073.25,239,195
22,stable,P28,PRSH,7422.6,694,384
22,stable,P29,PRSH,14898.25,4161,775
23,stable,G00,GVWY,-8872.6,6432,-266
23,stable,G01,GVWY,-9070.5,6359,-395
23,stable,G02,GVWY,-8504.6,6328,-286
23,stable,G03,GVWY,-10312.6,6314,-396
23,stable,G04,GVWY,-8508.8,6360,-358
23,stable,Z05,ZIC,2044.5,547,265
23,stable,Z06,ZIC,2027.8,528,288
23,stable,Z07,ZIC,2179.8,608,248
23,stable,Z08,ZIC,2103.2,520,242
23,stable,Z09,ZIC,2180.2,564,262
23,stable,S10,SHVR,-6129.6,5586,94
23,stable,S11,SHVR,-6016.8,5556,-98
23,stable,S12,SHVR,-5618.4,5502,-94
23,stable,S13,SHVR,-5440.8,5522,12
23,stable,S14,SHVR,-5610.3,5485,67
23,stable,S15,SNPR,-1374.0,1234,-30
23,stable,S16,SNPR,-931.8,1238,-88
23,stable,S17,SNPR,-1194.8,1226,-88
23,stable,S18,SNPR,-1283.1,1255,9
23,stable,S19,SNPR,-1349.9,1235,-89
23,stable,Z20,ZIP,10073.2,3568,-178
23,stable,Z21,ZIP,10311.4,3516,-136
23,stable,Z22,ZIP,11804.8,3466,-382
23,stable,Z23,ZIP,10700.2,3462,-118
23,stable,Z24,ZIP,12575.6,3474,-234
23,stable,P25,PRSH,3688.7,817,337
23,stable,P26,PRSH,2909.3,835,383
23,stable,P27,PRSH,3383.0,782,340
23,stable,P28,PRSH,2393.4,662,314
23,stable,P29,PRSH,2610.7,639,317
24,stable,G00,GVWY,-8923.0,6424,-260
24,stable,G01,GVWY,-8181.05,6397,-79
24,stable,G02,GVWY,-9005.0,6416,-220
24,stable,G03,GVWY,-9647.0,6356,-380
24,stable,G04,GVWY,-9392.0,6342,-280
24,stable,Z05,ZIC,2338.35,597,293
24,stable,Z06,ZIC,1478.4,470,192
24,stable,Z07,ZIC,2133.05,527,239
24,stable,Z08,ZIC,2196.05,525,239
24,stable,Z09,ZIC,1741.55,521,249
24,stable,S10,SHVR,-5461.35,5587,-173
24,stable,S11,SHVR,-6611.1,5594,-318
24,stable,S12,SHVR,-5397.8,5606,-24
24,stable,S13,SHVR,-5946.3,5556,-194
24,stable,S14,SHVR,-5704.3,5578,46
24,stable,S15,SNPR,-1028.9,1256,98
24,stable,S16,SNPR,-1105.35,1251,-53
24,stable,S17,SNPR,-1401.75,1251,-25
24,stable,S18,SNPR,-1225.1,1258,2
24,stable,S19,SNPR,-1467.35,1263,-73
24,stable,Z20,ZIP,10130.35,3485,-207
24,stable,Z21,ZIP,10424.05,3665,-421
24,stable,Z22,ZIP,9767.8,3446,-396
24,stable,Z23,ZIP,10369.65,3511,-433
24,stable,Z24,ZIP,10205.2,3472,-244
24,stable,P25,PRSH,2354.15,707,317
24,stable,P26,PRSH,6092.55,1905,649
24,stable,P27,PRSH,4445.25,1265,555
24,stable,P28,PRSH,2531.4,334,312
24,stable,P29,PRSH,4507.0,1272,520
25,stable,G00,GVWY,-3746.75,6435,-399
25,stable,G01,GVWY,-3683.75,6397,-251
25,stable,G02,GVWY,-3510.0,6418,-320
25,stable,G03,GVWY,-5625.0,6448,-188
25,stable,G04,GVWY,-6218.0,6454,-180
25,stable,Z05,ZIC,-1523.5,558,274
25,stable,Z06,ZIC,-1203.5,520,238
25,stable,Z07,ZIC,-1638.0,554,268
25,stable,Z08,ZIC,-1317.75,537,261
25,stable,Z09,ZIC,-1645.0,550,260
25,stable,S10,SHVR,-6003.0,5564,92
25,stable,S11,SHVR,-4736.25,5567,-133
25,stable,S12,SHVR,-3315.75,5603,-143
25,stable,S13,SHVR,-3777.75,5557,-47
25,stable,S14,SHVR,-4275.25,5519,-85
25,stable,S15,SNPR,-1145.75,1263,-11
25,stable,S16,SNPR,-614.0,1242,-48
25,stable,S17,SNPR,-1314.25,1265,27
25,stable,S18,SNPR,-21.75,1263,-63
25,stable,S19,SNPR,-1123.5,1274,22
25,stable,Z20,ZIP,16117.5,3626,-474
25,stable,Z21,ZIP,10558.25,3627,-123
25,stable,Z22,ZIP,15222.5,3608,-358
25,stable,Z23,ZIP,15482.25,3665,-451
25,stable,Z24,ZIP,13832.5,3634,-278
25,stable,P25,PRSH,-4758.0,1514,720
25,stable,P26,PRSH,-2154.75,391,357
25,stable,P27,PRSH,-985.75,209,181
25,stable,P28,PRSH,-3444.25,771,451
25,stable,P29,PRSH,-1878.25,541,291
26,stable,G00,GVWY,-9064.15,6419,-303
26,stable,G01,GVWY,-8853.1,6402,-502
26,stable,G02,GVWY,-9584.9,6358,-338
26,stable,G03,GVWY,-10048.85,6367,-617
26,stable,G04,GVWY,-8709.2,6370,-304
26,stable,Z05,ZIC,1995.45,503,189
26,stable,Z06,ZIC,1981.85,509,257
26,stable,Z07,ZIC,2386.5,578,250
26,stable,Z08,ZIC,2041.9,536,278
26,stable,Z09,ZIC,2197.8,558,256
26,stable,S10,SHVR,-4522.35,5499,-7
26,stable,S11,SHVR,-4946.15,5549,-263
26,stable,S12,SHVR,-4568.1,5494,-282
26,stable,S13,SHVR,-5047.05,5577,-1
26,stable,S14,SHVR,-5088.65,5479,-133
26,stable,S15,SNPR,-1250.45,1235,-9
26,stable,S16,SNPR,-1165.5,1250,30
26,stable,S17,SNPR,-1304.1,1248,-102
26,stable,S18,SNPR,-813.9,1238,22
26,stable,S19,SNPR,-1676.0,1244,-60
26,stable,Z20,ZIP,9386.25,3721,-75
26,stable,Z21,ZIP,8634.35,3725,-333
26,stable,Z22,ZIP,9982.6,3610,-368
26,stable,Z23,ZIP,8647.1,3600,-138
26,stable,Z24,ZIP,8287.9,3656,-182
26,stable,P25,PRSH,1615.1,240,182
26,stable,P26,PRSH,6007.85,3027,837
26,stable,P27,PRSH,3062.6,872,332
26,stable,P28,PRSH,3788.45,1021,469
26,stable,P29,PRSH,7158.55,1905,851
27,stable,G00,GVWY,-6048.5,6405,-379
27,stable,G01,GVWY,-4172.5,6469,-329
27,stable,G02,GVWY,-6445.0,6436,-166
27,stable,G03,GVWY,-6675.5,6419,-143
27,stable,G04,GVWY,-5869.0,6470,-380
27,stable,Z05,ZIC,-734.0,542,276
27,stable,Z06,ZIC,-451.5,527,235
27,stable,Z07,ZIC,-800.0,568,286
27,stable,Z08,ZIC,-910.0,608,290
27,stable,Z09,ZIC,-863.0,566,292
27,stable,S10,SHVR,-5663.0,5628,-48
27,stable,S11,SHVR,-4350.0,5648,-134
27,stable,S12,SHVR,-4669.0,5620,-250
27,stable,S13,SHVR,-6147.5,5683,-51
27,stable,S14,SHVR,-4402.0,5602,-84
27,stable,S15,SNPR,189.5,1235,-125
27,stable,S16,SNPR,-669.0,1236,-22
27,stable,S17,SNPR,-1529.0,1244,30
27,stable,S18,SNPR,-1490.5,1267,-3
27,stable,S19,SNPR,-726.5,1241,-73
27,stable,Z20,ZIP,12036.5,3517,-143
27,stable,Z21,ZIP,15412.5,3657,-469
27,stable,Z22,ZIP,13512.0,3730,-266
27,stable,Z23,ZIP,11523.0,3518,-214
27,stable,Z24,ZIP,17009.5,3635,-681
27,stable,P25,PRSH,-746.0,934,468
27,stable,P26,PRSH,-1584.0,1958,772
27,stable,P27,PRSH,-210.0,220,180
27,stable,P28,PRSH,-909.0,716,356
27,stable,P29,PRSH,-2504.5,3597,711
28,stable,G00,GVWY,-7799.25,6409,-295
28,stable,G01,GVWY,-7084.25,6421,-395
28,stable,G02,GVWY,-7606.2,6452,-56
28,stable,G03,GVWY,-6723.45,6387,-171
28,stable,G04,GVWY,-6911.3,6364,-314
28,stable,Z05,ZIC,1088.75,539,285
28,stable,Z06,ZIC,1301.5,524,250
28,stable,Z07,ZIC,1200.5,530,270
28,stable,Z08,ZIC,1036.65,571,307
28,stable,Z09,ZIC,858.05,567,339
28,stable,S10,SHVR,-5679.1,5568,-158
28,stable,S11,SHVR,-5875.0,5590,20
28,stable,S12,SHVR,-5822.65,5533,-67
28,stable,S13,SHVR,-4510.2,5548,-116
28,stable,S14,SHVR,-4900.85,5559,-3
28,stable,S15,SNPR,-811.55,1211,-9
28,stable,S16,SNPR,-803.65,1249,-47
28,stable,S17,SNPR,-1290.2,1238,24
28,stable,S18,SNPR,-1472.6,1234,-88
28,stable,S19,SNPR,-1044.9,1224,18
28,stable,Z20,ZIP,10294.5,3574,-110
28,stable,Z21,ZIP,12929.15,3523,-423
28,stable,Z22,ZIP,12912.8,3550,-456
28,stable,Z23,ZIP,10754.85,3551,-177
28,stable,Z24,ZIP,11385.45,3685,-369
28,stable,P25,PRSH,836.1,2780,518
28,stable,P26,PRSH,823.3,222,174
28,stable,P27,PRSH,1207.25,769,375
28,stable,P28,PRSH,1320.1,636,338
28,stable,P29,PRSH,837.6,266,208
29,stable,G00,GVWY,-8284.7,6394,-202
29,stable,G01,GVWY,-8296.45,6433,-197
29,stable,G02,GVWY,-8558.65,6405,-309
29,stable,G03,GVWY,-7185.75,6447,-375
29,stable,G04,GVWY,-7347.65,6397,-409
29,stable,Z05,ZIC,869.2,518,292
29,stable,Z06,ZIC,491.4,528,304
29,stable,Z07,ZIC,688.95,587,227
29,stable,Z08,ZIC,806.8,488,248
29,stable,Z09,ZIC,1399.25,567,265
29,stable,S10,SHVR,-5206.65,5649,-169
29,stable,S11,SHVR,-5108.2,5622,48
29,stable,S12,SHVR,-5116.5,5624,-90
29,stable,S13,SHVR,-6502.45,5629,63
29,stable,S14,SHVR,-6439.1,5534,34
29,stable,S15,SNPR,-793.8,1220,-8
29,stable,S16,SNPR,-1310.35,1243,-11
29,stable,S17,SNPR,-795.05,1265,27
29,stable,S18,SNPR,-1449.35,1261,-11
29,stable,S19,SNPR,-1183.8,1250,-28
29,stable,Z20,ZIP,11194.75,3523,-205
29,stable,Z21,ZIP,10937.65,3439,-151
29,stable,Z22,ZIP,11450.95,3595,-213
29,stable,Z23,ZIP,14610.3,3662,-742
29,stable,Z24,ZIP,13697.35,3491,-689
29,stable,P25,PRSH,1443.4,1114,504
29,stable,P26,PRSH,2037.2,1042,472
29,stable,P27,PRSH,954.2,478,312
29,stable,P28,PRSH,2895.05,1999,733
29,stable,P29,PRSH,694.75,265,195
30,stable,G00,GVWY,-6346.75,6415,-357
30,stable,G01,GVWY,-5316.25,6403,-391
30,stable,G02,GVWY,-5693.25,6437,-243
30,stable,G03,GVWY,-7938.0,6420,-36
30,stable,G04,GVWY,-3637.5,6424,-390
30,stable,Z05,ZIC,-1027.75,553,287
30,stable,Z06,ZIC,-576.5,536,266
30,stable,Z07,ZIC,-460.25,523,229
30,stable,Z08,ZIC,-959.0,520,252
30,stable,Z09,ZIC,-414.75,559,223
30,stable,S10,SHVR,-6338.5,5572,142
30,stable,S11,SHVR,-4051.75,5625,-77
30,stable,S12,SHVR,-3696.5,5524,-186
30,stable,S13,SHVR,-4927.5,5518,-118
30,stable,S14,SHVR,-4863.25,5579,1
30,stable,S15,SNPR,-757.5,1258,42
30,stable,S16,SNPR,-568.75,1283,-57
30,stable,S17,SNPR,-531.75,1267,-61
30,stable,S18,SNPR,-956.5,1248,-38
30,stable,S19,SNPR,-856.25,1241,33
30,stable,Z20,ZIP,13100.5,3660,-182
30,stable,Z21,ZIP,9751.5,3596,-58
30,stable,Z22,ZIP,12161.5,3528,-274
30,stable,Z23,ZIP,18288.0,3796,-880
30,stable,Z24,ZIP,16159.75,3629,-435
30,stable,P25,PRSH,-3056.0,4276,640
30,stable,P26,PRSH,-502.25,231,181
30,stable,P27,PRSH,-267.25,293,177
30,stable,P28,PRSH,-626.0,294,256
30,stable,P29,PRSH,-3776.75,2549,983
31,stable,G00,GVWY,-5739.3,6389,-307
31,stable,G01,GVWY,-4398.6,6476,-404
31,stable,G02,GVWY,-4218.0,6372,-350
31,stable,G03,GVWY,-5649.4,6382,-246
31,stable,G04,GVWY,-6250.8,6370,-352
31,stable,Z05,ZIC,-929.9,543,249
31,stable,Z06,ZIC,-890.8,556,298
31,stable,Z07,ZIC,-913.7,563,277
31,stable,Z08,ZIC,-883.7,549,267
31,stable,Z09,ZIC,-382.7,513,237
31,stable,S10,SHVR,-4444.4,5562,-106
31,stable,S11,SHVR,-3989.6,5544,-124
31,stable,S12,SHVR,-6063.4,5532,44
31,stable,S13,SHVR,-4209.1,5547,-79
31,stable,S14,SHVR,-6091.5,5543,-55
31,stable,S15,SNPR,-412.5,1253,-95
31,stable,S16,SNPR,-852.6,1246,-54
31,stable,S17,SNPR,-1063.5,1255,-5
31,stable,S18,SNPR,-1330.5,1285,5
31,stable,S19,SNPR,-195.3,1233,-97
31,stable,Z20,ZIP,17317.7,3563,-637
31,stable,Z21,ZIP,11542.1,3647,-181
31,stable,Z22,ZIP,13878.6,3634,-216
31,stable,Z23,ZIP,11079.3,3543,-183
31,stable,Z24,ZIP,12716.2,3498,-162
31,stable,P25,PRSH,-347.0,244,160
31,stable,P26,PRSH,-711.9,993,419
31,stable,P27,PRSH,-3141.1,2071,821
31,stable,P28,PRSH,-1113.5,869,445
31,stable,P29,PRSH,-1499.1,861,391
32,stable,G00,GVWY,-8109.5,6415,-173
32,stable,G01,GVWY,-9617.0,6412,-126
32,stable,G02,GVWY,-9290.0,6430,-358
32,stable,G03,GVWY,-8443.5,6405,-435
32,stable,G04,GVWY,-8197.0,6440,-408
32,stable,Z05,ZIC,1598.5,571,289
32,stable,Z06,ZIC,1709.0,528,234
32,stable,Z07,ZIC,1223.5,513,221
32,stable,Z08,ZIC,2106.5,583,257
32,stable,Z09,ZIC,1540.5,545,261
32,stable,S10,SHVR,-4402.5,5565,-93
32,stable,S11,SHVR,-5030.5,5545,-3
32,stable,S12,SHVR,-5235.5,5591,-39
32,stable,S13,SHVR,-5061.5,5607,-135
32,stable,S14,SHVR,-5372.5,5575,-243
32,stable,S15,SNPR,-1348.0,1216,-40
32,stable,S16,SNPR,-1151.0,1220,-6
32,stable,S17,SNPR,-1300.5,1253,-109
32,stable,S18,SNPR,-1276.5,1225,-55
32,stable,S19,SNPR,-1048.5,1241,1
32,stable,Z20,ZIP,9224.0,3490,-182
32,stable,Z21,ZIP,10279.5,3533,-323
32,stable,Z22,ZIP,10807.0,3572,-244
32,stable,Z23,ZIP,10127.5,3513,-243
32,stable,Z24,ZIP,11221.5,3673,-483
32,stable,P25,PRSH,1680.5,259,213
32,stable,P26,PRSH,1136.0,228,166
32,stable,P27,PRSH,4740.5,2009,751
32,stable,P28,PRSH,5053.5,2753,771
32,stable,P29,PRSH,3090.0,1000,458
33,stable,G00,GVWY,-4641.2,6392,-332
33,stable,G01,GVWY,-4258.2,6353,-397
33,stable,G02,GVWY,-4020.6,6376,-396
33,stable,G03,GVWY,-7357.0,6388,-290
33,stable,G04,GVWY,-4407.8,6392,-418
33,stable,Z05,ZIC,-1035.2,492,208
33,stable,Z06,ZIC,-1504.8,574,292
33,stable,Z07,ZIC,-1468.0,518,250
33,stable,Z08,ZIC,-1244.8,519,257
33,stable,Z09,ZIC,-1071.0,542,250
33,stable,S10,SHVR,-7349.2,5486,78
33,stable,S11,SHVR,-4802.8,5588,-98
33,stable,S12,SHVR,-5733.0,5547,-25
33,stable,S13,SHVR,-7293.6,5512,114
33,stable,S14,SHVR,-5585.4,5531,101
33,stable,S15,SNPR,-999.4,1254,16
33,stable,S16,SNPR,-1017.8,1247,-73
33,stable,S17,SNPR,-129.4,1225,-89
33,stable,S18,SNPR,-2025.6,1217,69
33,stable,S19,SNPR,-1126.6,1236,24
33,stable,Z20,ZIP,18610.4,3665,-541
33,stable,Z21,ZIP,10658.0,3537,-15
33,stable,Z22,ZIP,17516.0,3555,-475
33,stable,Z23,ZIP,16586.6,3637,-339
33,stable,Z24,ZIP,13213.4,3597,-101
33,stable,P25,PRSH,-597.8,285,237
33,stable,P26,PRSH,-884.6,327,209
33,stable,P27,PRSH,-3809.0,1958,810
33,stable,P28,PRSH,-1906.2,733,383
33,stable,P29,PRSH,-877.4,428,236
34,stable,G00,GVWY,-6683.0,6368,-226
34,stable,G01,GVWY,-5404.0,6393,-335
34,stable,G02,GVWY,-6663.0,6357,-333
34,stable,G03,GVWY,-5687.0,6383,-401
34,stable,G04,GVWY,-3696.0,6401,-345
34,stable,Z05,ZIC,-982.0,519,295
34,stable,Z06,ZIC,74.0,522,194
34,stable,Z07,ZIC,-742.0,481,225
34,stable,Z08,ZIC,-423.0,520,216
34,stable,Z09,ZIC,-706.0,524,248
34,stable,S10,SHVR,-3111.0,5461,-219
34,stable,S11,SHVR,-3561.0,5572,-234
34,stable,S12,SHVR,-4324.0,5568,-134
34,stable,S13,SHVR,-5354.0,5517,-39
34,stable,S14,SHVR,-4237.0,5523,-123
34,stable,S15,SNPR,-95.0,1252,-62
34,stable,S16,SNPR,-1307.0,1237,15
34,stable,S17,SNPR,-893.0,1233,-31
34,stable,S18,SNPR,-1043.0,1251,15
34,stable,S19,SNPR,-1020.0,1240,-50
34,stable,Z20,ZIP,14579.0,3597,-323
34,stable,Z21,ZIP,11574.0,3385,-27
34,stable,Z22,ZIP,13803.0,3658,-268
34,stable,Z23,ZIP,11016.0,3554,-32
34,stable,Z24,ZIP,11263.0,3552,-186
34,stable,P25,PRSH,-1438.0,1420,628
34,stable,P26,PRSH,-322.0,205,151
34,stable,P27,PRSH,-2173.0,1339,601
34,stable,P28,PRSH,-419.0,289,229
34,stable,P29,PRSH,-895.0,956,450
35,stable,G00,GVWY,-7577.4,6392,-118
35,stable,G01,GVWY,-5744.8,6360,-326
35,stable,G02,GVWY,-5507.8,6421,-241
35,stable,G03,GVWY,-6752.2,6426,-244
35,stable,G04,GVWY,-4583.6,6399,-497
35,stable,Z05,ZIC,-504.8,538,254
35,stable,Z06,ZIC,-605.4,565,267
35,stable,Z07,ZIC,-407.4,549,247
35,stable,Z08,ZIC,-112.8,553,269
35,stable,Z09,ZIC,-588.2,545,281
35,stable,S10,SHVR,-5450.4,5512,-38
35,stable,S11,SHVR,-5331.6,5564,-12
35,stable,S12,SHVR,-4370.4,5587,-123
35,stable,S13,SHVR,-3833.2,5564,-274
35,stable,S14,SHVR,-5250.8,5494,-116
35,stable,S15,SNPR,-1721.8,1261,39
35,stable,S16,SNPR,-1675.8,1235,-1
35,stable,S17,SNPR,330.8,1245,-89
35,stable,S18,SNPR,-1192.0,1232,-90
35,stable,S19,SNPR,-845.8,1255,9
35,stable,Z20,ZIP,16118.2,3511,-421
35,stable,Z21,ZIP,9757.2,3365,79
35,stable,Z22,ZIP,12491.4,3582,-192
35,stable,Z23,ZIP,12425.4,3623,-167
35,stable,Z24,ZIP,14252.8,3730,-344
35,stable,P25,PRSH,-365.6,973,443
35,stable,P26,PRSH,-823.8,1352,524
35,stable,P27,PRSH,-662.2,530,246
35,stable,P28,PRSH,-194.0,273,235
35,stable,P29,PRSH,-40.6,660,288
36,stable,G00,GVWY,-11473.5,6475,-415
36,stable,G01,GVWY,-12485.7,6431,-417
36,stable,G02,GVWY,-12279.8,6444,-348
36,stable,G03,GVWY,-8443.5,6421,-135
36,stable,G04,GVWY,-8249.2,6440,-82
36,stable,Z05,ZIC,3410.3,551,273
36,stable,Z06,ZIC,3544.6,540,296
36,stable,Z07,ZIC,3685.4,536,284
36,stable,Z08,ZIC,3847.6,566,256
36,stable,Z09,ZIC,4161.7,557,307
36,stable,S10,SHVR,-5769.5,5635,-45
36,stable,S11,SHVR,-4935.6,5642,-76
36,stable,S12,SHVR,-6767.4,5672,-134
36,stable,S13,SHVR,-6945.8,5664,-208
36,stable,S14,SHVR,-4620.9,5655,101
36,stable,S15,SNPR,-989.5,1233,-15
36,stable,S16,SNPR,-1039.7,1261,3
36,stable,S17,SNPR,-685.9,1253,1
36,stable,S18,SNPR,-1212.0,1276,20
36,stable,S19,SNPR,-938.6,1236,14
36,stable,Z20,ZIP,9135.3,3593,-97
36,stable,Z21,ZIP,4507.6,3622,-934
36,stable,Z22,ZIP,5751.2,3724,-608
36,stable,Z23,ZIP,7535.0,3660,-390
36,stable,Z24,ZIP,8240.5,3549,-335
36,stable,P25,PRSH,3429.7,275,237
36,stable,P26,PRSH,4486.8,736,358
36,stable,P27,PRSH,11574.1,3185,941
36,stable,P28,PRSH,3742.0,492,290
36,stable,P29,PRSH,10611.4,1398,824
37,stable,G00,GVWY,-8377.8,6489,-311
37,stable,G01,GVWY,-9586.0,6413,-275
37,stable,G02,GVWY,-8007.2,6444,-244
37,stable,G03,GVWY,-7797.8,6455,-241
37,stable,G04,GVWY,-6310.8,6399,89
37,stable,Z05,ZIC,1497.2,516,254
37,stable,Z06,ZIC,1989.2,601,319
37,stable,Z07,ZIC,1947.2,559,299
37,stable,Z08,ZIC,1683.6,552,272
37,stable,Z09,ZIC,1638.2,501,269
37,stable,S10,SHVR,-5795.6,5676,-162
37,stable,S11,SHVR,-5996.4,5560,-98
37,stable,S12,SHVR,-6075.6,5664,-212
37,stable,S13,SHVR,-5054.2,5512,6
37,stable,S14,SHVR,-5783.2,5613,-79
37,stable,S15,SNPR,-1129.0,1233,-15
37,stable,S16,SNPR,-1370.6,1227,-47
37,stable,S17,SNPR,-1506.4,1229,-153
37,stable,S18,SNPR,-1202.6,1236,38
37,stable,S19,SNPR,-860.6,1240,18
37,stable,Z20,ZIP,8516.4,3507,-937
37,stable,Z21,ZIP,9980.4,3504,-112
37,stable,Z22,ZIP,9896.8,3607,-409
37,stable,Z23,ZIP,10044.4,3436,-2
37,stable,Z24,ZIP,9651.6,3587,-1033
37,stable,P25,PRSH,1425.4,260,228
37,stable,P26,PRSH,6528.4,1939,923
37,stable,P27,PRSH,5681.4,2590,838
37,stable,P28,PRSH,3547.8,942,466
37,stable,P29,PRSH,1464.8,238,196
38,stable,G00,GVWY,-11875.0,6363,-399
38,stable,G01,GVWY,-9493.0,6410,-346
38,stable,G02,GVWY,-9003.0,6423,-205
38,stable,G03,GVWY,-8999.0,6394,-268
38,stable,G04,GVWY,-11012.0,6396,-384
38,stable,Z05,ZIC,3071.0,520,224
38,stable,Z06,ZIC,3052.0,503,237
38,stable,Z07,ZIC,3362.0,567,249
38,stable,Z08,ZIC,2979.0,533,235
38,stable,Z09,ZIC,2952.0,483,195
38,stable,S10,SHVR,-3923.0,5501,73
38,stable,S11,SHVR,-5378.0,5582,38
38,stable,S12,SHVR,-5551.0,5541,-33
38,stable,S13,SHVR,-3881.0,5540,152
38,stable,S14,SHVR,-6232.0,5569,-147
38,stable,S15,SNPR,-1013.0,1221,11
38,stable,S16,SNPR,-1636.0,1258,-84
38,stable,S17,SNPR,-1868.0,1246,-122
38,stable,S18,SNPR,-870.0,1236,0
38,stable,S19,SNPR,-1411.0,1241,-81
38,stable,Z20,ZIP,8539.0,3525,-279
